campaign_id,campaign_name,impressions,clicks,cost,cpc,ctr,revenue,orders,units,acos,roas,conversion_rate,date_from,date_to,periodo_inicio,periodo_fim,data_ref
355704938,Campanha Ecoflex,48784,46,14.87,0.32,0.09,0.0,,0,0.0,0.0,0.0,2026-05-21 00:00:00-03:00,2026-05-21 00:00:00-03:00,2026-05-21 00:00:00-03:00,2026-05-21 00:00:00-03:00,2026-05-21 00:00:00-03:00
353332506,Campanha MDS FREIOS,20001,20,5.5,0.28,0.1,0.0,,0,0.0,0.0,0.0,2026-05-21 00:00:00-03:00,2026-05-21 00:00:00-03:00,2026-05-21 00:00:00-03:00,2026-05-21 00:00:00-03:00,2026-05-21 00:00:00-03:00
353870011,Campanha PERFECT,2675,5,2.29,0.46,0.19,0.0,,0,0.0,0.0,0.0,2026-05-21 00:00:00-03:00,2026-05-21 00:00:00-03:00,2026-05-21 00:00:00-03:00,2026-05-21 00:00:00-03:00,2026-05-21 00:00:00-03:00
355891771,Campanha Starke,13347,19,34.71,1.83,0.14,0.0,,0,0.0,0.0,0.0,2026-05-21 00:00:00-03:00,2026-05-21 00:00:00-03:00,2026-05-21 00:00:00-03:00,2026-05-21 00:00:00-03:00,2026-05-21 00:00:00-03:00
357695479,Campanha Bastos Curva A,0,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-05-21 00:00:00-03:00,2026-05-21 00:00:00-03:00,2026-05-21 00:00:00-03:00,2026-05-21 00:00:00-03:00,2026-05-21 00:00:00-03:00
355311755,Campanha Yiming,15930,18,12.02,0.67,0.11,0.0,,0,0.0,0.0,0.0,2026-05-21 00:00:00-03:00,2026-05-21 00:00:00-03:00,2026-05-21 00:00:00-03:00,2026-05-21 00:00:00-03:00,2026-05-21 00:00:00-03:00
355395249,Campanha Indisa,27246,31,12.61,0.41,0.11,175.31,,1,7.19,13.9,3.23,2026-05-21 00:00:00-03:00,2026-05-21 00:00:00-03:00,2026-05-21 00:00:00-03:00,2026-05-21 00:00:00-03:00,2026-05-21 00:00:00-03:00
355714163,Campanha FW,3738,6,35.77,5.96,0.16,0.0,,0,0.0,0.0,0.0,2026-05-21 00:00:00-03:00,2026-05-21 00:00:00-03:00,2026-05-21 00:00:00-03:00,2026-05-21 00:00:00-03:00,2026-05-21 00:00:00-03:00
356119342,Campanha Green Parts,12171,18,11.49,0.64,0.15,0.0,,0,0.0,0.0,0.0,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00
356637677,Campanha Multiqualita,1161,3,0.19,0.06,0.26,0.0,,0,0.0,0.0,0.0,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00
353342072,Campanha OriginALLparts,54653,72,49.25,0.68,0.13,361.44,,2,13.63,7.34,2.78,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00
356393911,Campanha Triade,38781,42,60.0,1.43,0.11,763.22,,2,7.86,12.72,4.76,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00
352813615,Campanha Bastos,126379,384,83.3,0.22,0.3,2527.71,,23,3.3,30.34,5.99,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00
353749496,Campanha Igasa Carter,2231,1,0.12,0.12,0.04,0.0,,0,0.0,0.0,0.0,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00
352823015,Campanha Brucke,87640,158,77.12,0.49,0.18,0.0,,0,0.0,0.0,0.0,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00
352823053,Campanha FQ4,1,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00
357735719,Campanha ISAPA Curva A,0,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00
352827226,Campanha Takao,81876,175,61.2,0.35,0.21,1312.55,,2,4.66,21.45,1.14,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00
356931219,Campanha Distribuidores Nacio,0,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00
355261248,Campanha Takao Curva A,73488,98,80.78,0.82,0.13,2894.97,,6,2.79,35.84,6.12,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00
357712860,Campanha Originall Curva A,0,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00
357728122,Campanha Green Parts Curva A,0,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00
356894911,Campanha Produtos Parados,157,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00
357207283,Campanha Mann,483,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00
355810176,Campanha ISAPA,18182,30,41.94,1.4,0.16,0.0,,0,0.0,0.0,0.0,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00
353128923,Campanha Eibach,1221,2,3.14,1.57,0.16,0.0,,0,0.0,0.0,0.0,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00
355704938,Campanha Ecoflex,28147,42,8.12,0.19,0.15,194.09,,1,4.18,23.9,2.38,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00
353332506,Campanha MDS FREIOS,17645,36,14.01,0.39,0.2,0.0,,0,0.0,0.0,0.0,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00
353870011,Campanha PERFECT,2542,7,3.02,0.43,0.28,0.0,,0,0.0,0.0,0.0,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00
355891771,Campanha Starke,11890,14,17.64,1.26,0.12,0.0,,0,0.0,0.0,0.0,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00
357695479,Campanha Bastos Curva A,0,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00
355311755,Campanha Yiming,15182,26,14.37,0.55,0.17,303.6,,1,4.73,21.13,3.85,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00
355395249,Campanha Indisa,26819,31,18.11,0.58,0.12,0.0,,0,0.0,0.0,0.0,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00
355714163,Campanha FW,3562,1,0.16,0.16,0.03,0.0,,0,0.0,0.0,0.0,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00,2026-05-22 00:00:00-03:00
356119342,Campanha Green Parts,8378,15,8.05,0.54,0.18,93.94,,1,8.57,11.67,6.67,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00
356637677,Campanha Multiqualita,958,4,1.74,0.44,0.42,0.0,,0,0.0,0.0,0.0,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00
353342072,Campanha OriginALLparts,33030,67,57.02,0.85,0.2,576.22,,2,9.9,10.11,2.99,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00
356393911,Campanha Triade,46530,67,48.98,0.73,0.14,1174.63,,2,4.17,23.98,2.99,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00
352813615,Campanha Bastos,88764,363,67.22,0.19,0.41,958.34,,16,7.01,14.26,4.41,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00
353749496,Campanha Igasa Carter,1377,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00
352823015,Campanha Brucke,72793,167,76.76,0.46,0.23,925.77,,2,8.29,12.06,1.2,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00
352823053,Campanha FQ4,0,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00
357735719,Campanha ISAPA Curva A,0,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00
352827226,Campanha Takao,59848,195,69.96,0.36,0.33,0.0,,0,0.0,0.0,0.0,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00
356931219,Campanha Distribuidores Nacio,2,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00
355261248,Campanha Takao Curva A,49991,70,61.36,0.88,0.14,603.59,,2,10.17,9.84,2.86,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00
357712860,Campanha Originall Curva A,0,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00
357728122,Campanha Green Parts Curva A,0,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00
356894911,Campanha Produtos Parados,78,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00
357207283,Campanha Mann,283,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00
355810176,Campanha ISAPA,11013,13,16.35,1.26,0.12,0.0,,0,0.0,0.0,0.0,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00
353128923,Campanha Eibach,1144,1,1.61,1.61,0.09,0.0,,0,0.0,0.0,0.0,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00
355704938,Campanha Ecoflex,29309,33,7.79,0.24,0.11,0.0,,0,0.0,0.0,0.0,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00
353332506,Campanha MDS FREIOS,12359,26,6.18,0.24,0.21,0.0,,0,0.0,0.0,0.0,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00
353870011,Campanha PERFECT,1598,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00
355891771,Campanha Starke,8775,15,22.36,1.49,0.17,0.0,,0,0.0,0.0,0.0,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00
357695479,Campanha Bastos Curva A,0,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00
355311755,Campanha Yiming,13242,29,10.83,0.37,0.22,0.0,,0,0.0,0.0,0.0,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00
355395249,Campanha Indisa,15412,32,12.6,0.39,0.21,0.0,,0,0.0,0.0,0.0,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00
355714163,Campanha FW,2443,6,36.84,6.14,0.25,0.0,,0,0.0,0.0,0.0,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00,2026-05-23 00:00:00-03:00
356119342,Campanha Green Parts,9212,19,12.71,0.67,0.21,0.0,,0,0.0,0.0,0.0,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00
356637677,Campanha Multiqualita,843,3,0.2,0.07,0.36,0.0,,0,0.0,0.0,0.0,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00
353342072,Campanha OriginALLparts,32163,52,56.17,1.08,0.16,0.0,,0,0.0,0.0,0.0,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00
356393911,Campanha Triade,49396,48,71.0,1.48,0.1,0.0,,0,0.0,0.0,0.0,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00
352813615,Campanha Bastos,72863,305,62.33,0.2,0.42,1081.83,,10,5.76,17.36,3.28,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00
353749496,Campanha Igasa Carter,1097,1,0.05,0.05,0.09,0.0,,0,0.0,0.0,0.0,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00
352823015,Campanha Brucke,84978,142,70.23,0.49,0.17,0.0,,0,0.0,0.0,0.0,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00
352823053,Campanha FQ4,0,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00
357735719,Campanha ISAPA Curva A,0,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00
352827226,Campanha Takao,56202,139,74.05,0.53,0.25,289.58,,1,25.57,3.91,0.72,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00
356931219,Campanha Distribuidores Nacio,0,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00
355261248,Campanha Takao Curva A,47631,71,53.37,0.75,0.15,0.0,,0,0.0,0.0,0.0,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00
357712860,Campanha Originall Curva A,0,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00
357728122,Campanha Green Parts Curva A,0,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00
356894911,Campanha Produtos Parados,141,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00
357207283,Campanha Mann,254,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00
355810176,Campanha ISAPA,7029,17,54.81,3.22,0.24,1191.34,,2,4.6,21.74,11.76,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00
353128923,Campanha Eibach,1029,1,0.49,0.49,0.1,0.0,,0,0.0,0.0,0.0,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00
355704938,Campanha Ecoflex,21710,23,5.66,0.25,0.11,0.0,,0,0.0,0.0,0.0,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00
353332506,Campanha MDS FREIOS,13058,26,10.36,0.4,0.2,0.0,,0,0.0,0.0,0.0,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00
353870011,Campanha PERFECT,1322,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00
355891771,Campanha Starke,6664,12,21.64,1.8,0.18,0.0,,0,0.0,0.0,0.0,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00
357695479,Campanha Bastos Curva A,0,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00
355311755,Campanha Yiming,10744,17,9.05,0.53,0.16,121.57,,1,7.44,13.43,5.88,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00
355395249,Campanha Indisa,14201,14,7.13,0.51,0.1,0.0,,0,0.0,0.0,0.0,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00
355714163,Campanha FW,2910,4,2.58,0.65,0.14,0.0,,0,0.0,0.0,0.0,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00,2026-05-24 00:00:00-03:00
356119342,Campanha Green Parts,19096,25,82.89,3.32,0.13,0.0,,0,0.0,0.0,0.0,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00
356637677,Campanha Multiqualita,1697,7,18.42,2.63,0.41,0.0,,0,0.0,0.0,0.0,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00
353342072,Campanha OriginALLparts,81798,112,153.95,1.37,0.14,847.06,,3,18.17,5.5,2.68,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00
356393911,Campanha Triade,38125,25,60.0,2.4,0.07,0.0,,0,0.0,0.0,0.0,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00
352813615,Campanha Bastos,192766,592,185.16,0.31,0.31,1642.4,,12,11.27,8.87,2.03,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00
353749496,Campanha Igasa Carter,3305,3,0.77,0.26,0.09,0.0,,0,0.0,0.0,0.0,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00
352823015,Campanha Brucke,103518,150,92.92,0.62,0.14,695.93,,1,13.35,7.49,0.67,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00
352823053,Campanha FQ4,0,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00
357735719,Campanha ISAPA Curva A,0,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00
352827226,Campanha Takao,149520,289,142.45,0.49,0.19,161.17,,1,88.38,1.13,0.35,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00
356931219,Campanha Distribuidores Nacio,0,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00
355261248,Campanha Takao Curva A,134014,159,192.78,1.21,0.12,860.79,,2,22.4,4.47,1.26,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00
357712860,Campanha Originall Curva A,0,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00
357728122,Campanha Green Parts Curva A,0,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00
356894911,Campanha Produtos Parados,218,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00
357207283,Campanha Mann,525,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00,2026-05-25 00:00:00-03:00
