order_id,date_created,item_id,sku,produto,marca,categoria,quantity,unit_price,receita,cmv_total,frete_total,imposto_total,custo_fixo_total,comissao_total,lucro_liquido_estimado,margem_liquida_estimada,parametro_confiavel,status_parametro,full,flex,link_anuncio,status_pedido,listing_type_id,shipping_status,shipping_substatus,shipping_mode,logistic_type,shipping_option_name,shipping_option_cost,shipping_option_list_cost,receiver_cost,sender_cost,sale_fee,comissao_ml,cmv_unitario_seconds,comissao_unitaria_seconds,frete_unitario_seconds,imposto_unitario_seconds,custo_fixo_unitario_seconds,lucro_liquido_unitario_seconds,margem_seconds,match_seconds,financial_source,SKU,Marca,Nome da Categoria,FULL,Flex,Status,LinkAnuncio,CMV total,CMV unitario,CMV unit�rio,CMV unitÃƒÂ¡rio,custo_frete,custo_frete_final,imposto,custo_fixo,lucro_bruto,lucro_operacional,margem_bruta,margem_operacional,Lucro Bruto,Lucro Liquido Seconds,Margem Seconds,margem calculada,cmv_seconds,frete_seconds,imposto_seconds,custo_fixo_seconds,lucro_liquido_seconds,faturamento_seconds,estoque_atual,sold_quantity,vendidos_total,match_ml,match_type,match_score,match_confidence,matched_item_seconds
2000015823169118,2026-04-03 19:04:55+00:00,MLB5322280464,121513PK,Junta Cabeçote Astra Kadett Monza Ômega 1.8 2.0 8v 82/11,Bastos Juntas,CARGA MANUAL SP_Profit_Large,1.0,54.6,54.6,24.290000000000003,7.75,7.63,2.39,5.73,6.809999999999999,12.472527472527469,True,parametro_seconds_confiavel,SIM,NAO,https://produto.mercadolivre.com.br/MLB-5322280464-junta-cabecote-astra-kadett-monza-mega-18-20-8v-8211-_JM,paid,gold_pro,delivered,,me2,fulfillment,Prioritario,9.99,17.74,0.0,0.0,9.28,5.73,24.290000000000003,5.73,7.75,7.63,2.39,-0.07,-0.1467197652483756,True,ml_orders_seconds_params,121513PK,Bastos Juntas,CARGA MANUAL SP_Profit_Large,SIM,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-5322280464-junta-cabecote-astra-kadett-monza-mega-18-20-8v-8211-_JM,24.290000000000003,24.290000000000003,24.290000000000003,24.290000000000003,7.75,7.75,7.63,2.39,24.58,16.83,45.018315018315015,30.82417582417582,24.58,6.809999999999999,12.472527472527469,12.472527472527469,24.290000000000003,7.75,7.63,2.39,6.809999999999999,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB5322280464
2000015823028248,2026-04-03 18:51:44+00:00,MLB5016459166,141549PK,Junta Cabeçote Uno Fiorino Palio Siena Fire 1.0 1.3 8v,Bastos Juntas,Juntas de Motor,1.0,51.98,51.98,22.8,7.75,7.279999999999999,2.28,5.46,6.409999999999997,12.331666025394377,True,parametro_seconds_confiavel,SIM,NAO,https://produto.mercadolivre.com.br/MLB-5016459166-junta-cabecote-uno-fiorino-palio-siena-fire-10-13-8v-_JM,paid,gold_pro,delivered,,me2,fulfillment,Expresso,0.0,7.75,0.0,0.0,8.84,5.46,22.8,5.46,7.75,7.279999999999999,2.28,-0.07,-0.1538461538461538,True,ml_orders_seconds_params,141549PK,Bastos Juntas,Juntas de Motor,SIM,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-5016459166-junta-cabecote-uno-fiorino-palio-siena-fire-10-13-8v-_JM,22.8,22.8,22.8,22.8,7.75,7.75,7.279999999999999,2.28,23.719999999999995,15.969999999999995,45.63293574451712,30.72335513659099,23.719999999999995,6.409999999999997,12.331666025394377,12.331666025394377,22.8,7.75,7.279999999999999,2.28,6.409999999999997,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB5016459166
2000015822759500,2026-04-03 18:31:54+00:00,MLB4060629679,111253PK,Jogo Junta Cabeçote Sup Motor Gol 95/05 1.0 8v Mi Fibra,Bastos Juntas,Juntas de Motor,1.0,92.81,92.81,40.47,7.949999999999999,12.64,3.95,9.48,18.319999999999997,19.739252235750453,True,parametro_seconds_confiavel,SIM,NAO,https://produto.mercadolivre.com.br/MLB-4060629679-jogo-junta-cabecote-sup-motor-gol-9505-10-8v-mi-fibra-_JM,cancelled,gold_pro,cancelled,,me2,fulfillment,Prioritario,0.0,13.85,0.0,0.0,13.84,9.48,40.47,9.48,7.949999999999999,12.64,3.95,4.49,5.685703431682918,True,ml_orders_seconds_params,111253PK,Bastos Juntas,Juntas de Motor,SIM,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-4060629679-jogo-junta-cabecote-sup-motor-gol-9505-10-8v-mi-fibra-_JM,40.47,40.47,40.47,40.47,7.949999999999999,7.949999999999999,12.64,3.95,42.86,34.91,46.18036849477427,37.61448119814675,42.86,18.319999999999997,19.739252235750453,19.739252235750453,40.47,7.949999999999999,12.64,3.95,18.319999999999997,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB4060629679
2000015822725104,2026-04-03 18:27:09+00:00,MLB4084465765,D31L,Par Disco Freio Dianteiro T-cross 1.4 Tsi 2020 2021 2022,MDS,Disco de Freios,1.0,346.23,346.23,178.8,74.95,52.47,16.4,55.75,-32.13999999999999,-9.28284666262311,True,parametro_seconds_confiavel,NAO,NAO,https://produto.mercadolivre.com.br/MLB-4084465765-par-disco-freio-dianteiro-t-cross-14-tsi-2020-2021-2022-_JM,paid,gold_pro,delivered,,me2,xd_drop_off,Normal,0.0,39.75,0.0,0.0,48.15,55.75,178.8,55.75,74.95,52.47,16.4,-50.43,-15.378281950416248,True,ml_orders_seconds_params,D31L,MDS,Disco de Freios,NAO,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-4084465765-par-disco-freio-dianteiro-t-cross-14-tsi-2020-2021-2022-_JM,178.8,178.8,178.8,178.8,74.95,74.95,52.47,16.4,111.68,36.730000000000004,32.25601478785779,10.608555006787396,111.68,-32.13999999999999,-9.28284666262311,-9.28284666262311,178.8,74.95,52.47,16.4,-32.13999999999999,0.0,13.0,2.0,2.0,True,EXACT,100.0,ALTA,MLB4084465765
2000015822390436,2026-04-03 18:00:38+00:00,MLB4305079547,,Calha De Chuva Acrilica Fumê Uno Vivace 2010 A 2021 2 Portas,,,1.0,93.36,93.36,0.0,0.0,0.0,0.0,11.2,82.16,88.00342759211654,False,sem_parametro_seconds,N/D,N/D,,paid,gold_special,delivered,,me2,xd_drop_off,Normal,0.0,15.75,0.0,0.0,11.2,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,ml_orders_seconds_params,,,,N/D,N/D,paid,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.16,82.16,88.00342759211654,88.00342759211654,82.16,82.16,88.00342759211654,88.00342759211654,0.0,0.0,0.0,0.0,82.16,0.0,0.0,0.0,0.0,True,SEM_MATCH,70.59,BAIXA,
2000015822369928,2026-04-03 17:58:57+00:00,MLB4203284321,OCDA0719,Pastilha Freio Tiggo 3x Turbo 1.0 Vvt 2021 Em Diante,OriginALLparts,Pastilhas de Freios,1.0,209.04,209.04,111.52,24.65,47.66,11.35,24.96,-11.099999999999993,-5.309988518943739,True,parametro_seconds_confiavel,SIM,NAO,https://produto.mercadolivre.com.br/MLB-4203284321-pastilha-freio-tiggo-3x-turbo-10-vvt-2021-em-diante-_JM,paid,gold_pro,delivered,,me2,xd_drop_off,Normal,0.0,24.65,0.0,0.0,28.86,24.96,111.52,24.96,24.65,47.66,11.35,6.8,2.9963867101436503,True,ml_orders_seconds_params,OCDA0719,OriginALLparts,Pastilhas de Freios,SIM,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-4203284321-pastilha-freio-tiggo-3x-turbo-10-vvt-2021-em-diante-_JM,111.52,111.52,111.52,111.52,24.65,24.65,47.66,11.35,72.56,47.910000000000004,34.711060084194415,22.919058553386915,72.56,-11.099999999999993,-5.309988518943739,-5.309988518943739,111.52,24.65,47.66,11.35,-11.099999999999993,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB4203284321
2000015822254460,2026-04-03 17:49:11+00:00,MLB5079710316,1212117PK,Junta Superior Cabeçote Corsa Meriva Palio 1.8 8v  Flex P,Bastos Juntas,Juntas de Motor,1.0,127.24,127.24,55.17000000000001,18.45,15.29,4.78,11.47,22.07999999999999,17.353033637220992,True,parametro_seconds_confiavel,SIM,NAO,https://produto.mercadolivre.com.br/MLB-5079710316-junta-superior-cabecote-corsa-meriva-palio-18-8v-flex-p-_JM,paid,gold_pro,delivered,,me2,fulfillment,Normal,0.0,17.65,0.0,0.0,21.63,11.47,55.17000000000001,11.47,18.45,15.29,4.78,-9.6,-10.047095761381476,True,ml_orders_seconds_params,1212117PK,Bastos Juntas,Juntas de Motor,SIM,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-5079710316-junta-superior-cabecote-corsa-meriva-palio-18-8v-flex-p-_JM,55.17000000000001,55.17000000000001,55.17000000000001,55.17000000000001,18.45,18.45,15.29,4.78,60.599999999999994,42.14999999999999,47.626532536938065,33.12637535366236,60.599999999999994,22.07999999999999,17.353033637220992,17.353033637220992,55.17000000000001,18.45,15.29,4.78,22.07999999999999,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB5079710316
2000015821538240,2026-04-03 16:51:43+00:00,MLB5322280464,121513PK,Junta Cabeçote Astra Kadett Monza Ômega 1.8 2.0 8v 82/11,Bastos Juntas,CARGA MANUAL SP_Profit_Large,1.0,54.6,54.6,24.290000000000003,7.75,7.63,2.39,5.73,6.809999999999999,12.472527472527469,True,parametro_seconds_confiavel,SIM,NAO,https://produto.mercadolivre.com.br/MLB-5322280464-junta-cabecote-astra-kadett-monza-mega-18-20-8v-8211-_JM,paid,gold_pro,delivered,,me2,fulfillment,Prioritario,9.99,17.74,0.0,0.0,9.28,5.73,24.290000000000003,5.73,7.75,7.63,2.39,-0.07,-0.1467197652483756,True,ml_orders_seconds_params,121513PK,Bastos Juntas,CARGA MANUAL SP_Profit_Large,SIM,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-5322280464-junta-cabecote-astra-kadett-monza-mega-18-20-8v-8211-_JM,24.290000000000003,24.290000000000003,24.290000000000003,24.290000000000003,7.75,7.75,7.63,2.39,24.58,16.83,45.018315018315015,30.82417582417582,24.58,6.809999999999999,12.472527472527469,12.472527472527469,24.290000000000003,7.75,7.63,2.39,6.809999999999999,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB5322280464
2000015821420492,2026-04-03 16:42:17+00:00,MLB5780133770,78510000-6,Kit 6 Und Reparadora Ligação União De Mangueiras Tramontina Cor Cinza,Tramontina,Conectores para Mangueiras,1.0,34.17,34.17,13.68,6.65,7.03,1.67,3.85,1.29,3.775241439859526,True,parametro_seconds_confiavel,SIM,NAO,https://produto.mercadolivre.com.br/MLB-5780133770-kit-6-und-reparadora-ligaco-unio-de-mangueiras-tramontina-cor-cinza-_JM,paid,gold_special,delivered,,me2,fulfillment,Prioritario,0.0,6.65,0.0,0.0,3.93,3.85,13.68,3.85,6.65,7.03,1.67,0.59,1.7622461170848265,True,ml_orders_seconds_params,78510000-6,Tramontina,Conectores para Mangueiras,SIM,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-5780133770-kit-6-und-reparadora-ligaco-unio-de-mangueiras-tramontina-cor-cinza-_JM,13.68,13.68,13.68,13.68,6.65,6.65,7.03,1.67,16.64,9.99,48.697688030436055,29.236172080772604,16.64,1.29,3.775241439859526,3.775241439859526,13.68,6.65,7.03,1.67,1.29,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB5780133770
2000015821165226,2026-04-03 16:23:20+00:00,MLB4305125593,,Calha De Chuva Acrilica Fumê Uno Vivace 2010 A 2021 4 Portas,,,1.0,116.34,116.34,0.0,0.0,0.0,0.0,13.96,102.38,88.0006876396768,False,sem_parametro_seconds,N/D,N/D,,paid,gold_special,delivered,,me2,xd_drop_off,Normal ao endereço,0.0,16.45,0.0,0.0,13.96,13.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,ml_orders_seconds_params,,,,N/D,N/D,paid,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.38,102.38,88.0006876396768,88.0006876396768,102.38,102.38,88.0006876396768,88.0006876396768,0.0,0.0,0.0,0.0,102.38,0.0,0.0,0.0,0.0,True,SEM_MATCH,70.59,BAIXA,
2000015821093650,2026-04-03 16:17:07+00:00,MLB3860001805,141229PK,Junta Superior Cabeçote Palio Siena Uno Fiasa 96/...,Bastos Juntas,Juntas de Motor,1.0,70.48,70.48,33.31,7.85,9.81,3.06,7.35,9.099999999999998,12.911464245175933,True,parametro_seconds_confiavel,SIM,NAO,https://produto.mercadolivre.com.br/MLB-3860001805-junta-superior-cabecote-palio-siena-uno-fiasa-96-_JM,cancelled,gold_pro,not_delivered,returned_to_warehouse,me2,fulfillment,Prioritario,0.0,7.85,0.0,0.0,11.98,7.35,33.31,7.35,7.85,9.81,3.06,-0.0999999999999999,-0.1631587534671235,True,ml_orders_seconds_params,141229PK,Bastos Juntas,Juntas de Motor,SIM,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-3860001805-junta-superior-cabecote-palio-siena-uno-fiasa-96-_JM,33.31,33.31,33.31,33.31,7.85,7.85,9.81,3.06,29.82,21.97,42.30987514188422,31.17196367763904,29.82,9.099999999999998,12.911464245175933,12.911464245175933,33.31,7.85,9.81,3.06,9.099999999999998,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB3860001805
2000015820941520,2026-04-03 16:06:09+00:00,MLB4201579797,D72D,Par Disco De Freio Diant Daily 35s14 45s14 55c16 2007/...,MDS,Discos de Freio,1.0,455.83,455.83,221.14,91.15,73.71,23.03,55.28,-8.480000000000004,-1.860342671610031,True,parametro_seconds_confiavel,NAO,NAO,https://produto.mercadolivre.com.br/MLB-4201579797-par-disco-de-freio-diant-daily-35s14-45s14-55c16-2007-_JM,paid,gold_special,delivered,,me2,fulfillment,Prioritario,0.0,91.15,0.0,0.0,54.7,55.28,221.14,55.28,91.15,73.71,23.03,-3.63,-0.7879656160458453,True,ml_orders_seconds_params,D72D,MDS,Discos de Freio,NAO,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-4201579797-par-disco-de-freio-diant-daily-35s14-45s14-55c16-2007-_JM,221.14,221.14,221.14,221.14,91.15,91.15,73.71,23.03,179.41,88.25999999999999,39.35897154640985,19.362481626922314,179.41,-8.480000000000004,-1.860342671610031,-1.860342671610031,221.14,91.15,73.71,23.03,-8.480000000000004,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB4201579797
2000015820841812,2026-04-03 15:59:05+00:00,MLB4060629679,111253PK,Jogo Junta Cabeçote Sup Motor Gol 95/05 1.0 8v Mi Fibra,Bastos Juntas,Juntas de Motor,1.0,92.81,92.81,40.47,7.949999999999999,12.64,3.95,9.48,18.319999999999997,19.739252235750453,True,parametro_seconds_confiavel,SIM,NAO,https://produto.mercadolivre.com.br/MLB-4060629679-jogo-junta-cabecote-sup-motor-gol-9505-10-8v-mi-fibra-_JM,cancelled,gold_pro,cancelled,,me2,fulfillment,Prioritario,0.0,13.85,0.0,0.0,13.84,9.48,40.47,9.48,7.949999999999999,12.64,3.95,4.49,5.685703431682918,True,ml_orders_seconds_params,111253PK,Bastos Juntas,Juntas de Motor,SIM,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-4060629679-jogo-junta-cabecote-sup-motor-gol-9505-10-8v-mi-fibra-_JM,40.47,40.47,40.47,40.47,7.949999999999999,7.949999999999999,12.64,3.95,42.86,34.91,46.18036849477427,37.61448119814675,42.86,18.319999999999997,19.739252235750453,19.739252235750453,40.47,7.949999999999999,12.64,3.95,18.319999999999997,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB4060629679
2000015820743170,2026-04-03 15:49:41+00:00,MLB3824774441,111953NA,Junta Carter Fibra Fox Gol Voyage Parati 1.0 8/16v Ea111,Bastos Juntas,Juntas de Motor,1.0,29.01,29.01,9.99,6.65,3.96,1.24,2.97,4.200000000000004,14.477766287487084,True,parametro_seconds_confiavel,SIM,NAO,https://produto.mercadolivre.com.br/MLB-3824774441-junta-carter-fibra-fox-gol-voyage-parati-10-816v-ea111-_JM,paid,gold_pro,delivered,,me2,fulfillment,Prioritario,0.0,6.55,0.0,0.0,4.93,2.97,9.99,2.97,6.65,3.96,1.24,-0.04,-0.1614205004035512,True,ml_orders_seconds_params,111953NA,Bastos Juntas,Juntas de Motor,SIM,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-3824774441-junta-carter-fibra-fox-gol-voyage-parati-10-816v-ea111-_JM,9.99,9.99,9.99,9.99,6.65,6.65,3.96,1.24,16.050000000000004,9.400000000000004,55.325749741468464,32.40261978628061,16.050000000000004,4.200000000000004,14.477766287487084,14.477766287487084,9.99,6.65,3.96,1.24,4.200000000000004,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB3824774441
2000015820749120,2026-04-03 15:50:00+00:00,MLB6181324148,78506000-6,Kit 6 Engates Rápidos Para Mangueiras 1/2 - Tramontina Cinza,Tramontina,Conectores para Mangueiras,1.0,19.27,19.27,13.44,6.55,6.91,1.65,3.79,-13.07,-67.82563570316555,True,parametro_seconds_confiavel,NAO,NAO,https://produto.mercadolivre.com.br/MLB-6152762610-kit-6-engates-rapidos-para-mangueiras-12-tramontina-cinza-_JM,paid,gold_special,delivered,,me2,fulfillment,Prioritario,0.0,6.55,0.0,0.0,2.22,3.79,13.44,3.79,6.55,6.91,1.65,0.59,1.7922235722964763,True,ml_orders_seconds_params,78506000-6,Tramontina,Conectores para Mangueiras,NAO,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-6152762610-kit-6-engates-rapidos-para-mangueiras-12-tramontina-cinza-_JM,13.44,13.44,13.44,13.44,6.55,6.55,6.91,1.65,2.04,-4.51,10.58640373637779,-23.404255319148938,2.04,-13.07,-67.82563570316555,-67.82563570316555,13.44,6.55,6.91,1.65,-13.07,0.0,0.0,0.0,0.0,True,FUZZY_AUTO,86.27,MEDIA,MLB6152762610
2000015820627118,2026-04-03 15:39:05+00:00,MLB5016446962,111047PKR,Jogo Junta Motor Com Retentor Vw Ap 1.6 1.8  Gol Voyage,Bastos Juntas,Juntas de Motor,1.0,186.7,186.7,90.06,23.65,25.91,8.1,11.28,27.69999999999998,14.836636314943751,True,parametro_seconds_confiavel,SIM,NAO,https://produto.mercadolivre.com.br/MLB-5016446962-jogo-junta-motor-com-retentor-vw-ap-16-18-gol-voyage-_JM,paid,gold_pro,delivered,,me2,fulfillment,Prioritario,0.0,20.75,0.0,0.0,25.97,11.28,90.06,11.28,23.65,25.91,8.1,2.93,1.80953557312253,True,ml_orders_seconds_params,111047PKR,Bastos Juntas,Juntas de Motor,SIM,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-5016446962-jogo-junta-motor-com-retentor-vw-ap-16-18-gol-voyage-_JM,90.06,90.06,90.06,90.06,23.65,23.65,25.91,8.1,85.35999999999999,61.70999999999999,45.72040707016603,33.05302624531333,85.35999999999999,27.69999999999998,14.836636314943751,14.836636314943751,90.06,23.65,25.91,8.1,27.69999999999998,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB5016446962
2000015820503608,2026-04-03 15:29:31+00:00,MLB5016397914,111001RP,Jogo Junta Motor Retentor Preto Fusca Brasilia Kombi  8v,Bastos Juntas,Juntas de Motor,1.0,61.74,61.74,33.34,7.85,11.1,3.47,8.33,-2.349999999999999,-3.8062844185293145,True,parametro_seconds_confiavel,SIM,NAO,https://produto.mercadolivre.com.br/MLB-5016397914-jogo-junta-motor-retentor-preto-fusca-brasilia-kombi-8v-_JM,paid,gold_pro,delivered,,me2,fulfillment,Normal ao endereço,0.0,7.85,0.0,0.0,9.98,8.33,33.34,8.33,7.85,11.1,3.47,5.300000000000001,7.637988182735264,True,ml_orders_seconds_params,111001RP,Bastos Juntas,Juntas de Motor,SIM,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-5016397914-jogo-junta-motor-retentor-preto-fusca-brasilia-kombi-8v-_JM,33.34,33.34,33.34,33.34,7.85,7.85,11.1,3.47,20.07,12.22,32.50728862973761,19.792678976352445,20.07,-2.349999999999999,-3.8062844185293145,-3.8062844185293145,33.34,7.85,11.1,3.47,-2.349999999999999,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB5016397914
2000015820322844,2026-04-03 15:15:29+00:00,MLB5933562284,,Calha Chuva Acrilica Fumê Silverado 1997 A 2001 2 Portas,,,1.0,129.96,129.96,0.0,0.0,0.0,0.0,15.6,114.36000000000001,87.99630655586334,False,sem_parametro_seconds,N/D,N/D,,paid,gold_special,delivered,,me2,xd_drop_off,Normal ao endereço,0.0,19.25,0.0,0.0,15.6,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,ml_orders_seconds_params,,,,N/D,N/D,paid,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.36000000000001,114.36000000000001,87.99630655586334,87.99630655586334,114.36000000000001,114.36000000000001,87.99630655586334,87.99630655586334,0.0,0.0,0.0,0.0,114.36000000000001,0.0,0.0,0.0,0.0,True,SEM_MATCH,65.35,BAIXA,
2000015820226100,2026-04-03 15:06:46+00:00,MLB5016470492,111525PK,Junta Cabeçote  Fox Gol G5 1.0 8v Parati Polo 1.0 16v,Bastos Juntas,Juntas de Motor,1.0,37.15,37.15,16.2,6.55,5.42,1.69,4.06,3.23,8.694481830417228,True,parametro_seconds_confiavel,SIM,NAO,https://produto.mercadolivre.com.br/MLB-5016470492-junta-cabecote-fox-gol-g5-10-8v-parati-polo-10-16v-_JM,paid,gold_pro,delivered,,me2,fulfillment,Prioritario,0.0,6.55,0.0,0.0,5.79,4.06,16.2,4.06,6.55,5.42,1.69,-0.06,-0.1771479185119575,True,ml_orders_seconds_params,111525PK,Bastos Juntas,Juntas de Motor,SIM,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-5016470492-junta-cabecote-fox-gol-g5-10-8v-parati-polo-10-16v-_JM,16.2,16.2,16.2,16.2,6.55,6.55,5.42,1.69,16.89,10.34,45.46433378196501,27.83310901749664,16.89,3.23,8.694481830417228,8.694481830417228,16.2,6.55,5.42,1.69,3.23,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB5016470492
2000015820235680,2026-04-03 15:08:26+00:00,MLB5016361138,1210123PKR,Jogo Juntas Motor Com Retentor Celta Corsa Prisma 1.0 8v,Bastos Juntas,Juntas de Motor,1.0,170.23,170.23,83.55,23.65,23.72,7.409999999999999,11.86,20.039999999999996,11.77230805380955,True,parametro_seconds_confiavel,SIM,NAO,https://produto.mercadolivre.com.br/MLB-5016361138-jogo-juntas-motor-com-retentor-celta-corsa-prisma-10-8v-_JM,paid,gold_pro,delivered,,me2,fulfillment,Prioritario,0.0,20.75,0.0,0.0,24.86,11.86,83.55,11.86,23.65,23.72,7.409999999999999,-1.95,-1.315434430652995,True,ml_orders_seconds_params,1210123PKR,Bastos Juntas,Juntas de Motor,SIM,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-5016361138-jogo-juntas-motor-com-retentor-celta-corsa-prisma-10-8v-_JM,83.55,83.55,83.55,83.55,23.65,23.65,23.72,7.409999999999999,74.82,51.169999999999995,43.95229982964225,30.059331492686365,74.82,20.039999999999996,11.77230805380955,11.77230805380955,83.55,23.65,23.72,7.409999999999999,20.039999999999996,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB5016361138
2000015820240206,2026-04-03 15:07:55+00:00,MLB5376377560,FO2052,Engate Removível Ranger 2024 Modelo 24,Brucke,Engate,1.0,774.18,774.18,0.0,0.0,0.0,0.0,107.67,666.51,86.0923816166783,False,sem_parametro_seconds,NAO,NAO,https://produto.mercadolivre.com.br/MLB-5362412366-engate-removivel-ranger-2024-modelo-24-_JM,paid,gold_pro,delivered,,me2,xd_drop_off,Normal,0.0,68.65,0.0,0.0,107.67,107.67,424.8,95.04,106.95,126.71,39.6,-1.14,0.0,True,ml_orders_seconds_params,FO2052,Brucke,Engate,NAO,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-5362412366-engate-removivel-ranger-2024-modelo-24-_JM,0.0,424.8,424.8,424.8,0.0,0.0,0.0,0.0,666.51,666.51,86.0923816166783,86.0923816166783,666.51,666.51,86.0923816166783,86.0923816166783,0.0,0.0,0.0,0.0,666.51,0.0,0.0,0.0,0.0,True,FUZZY_AUTO,94.92,ALTA,MLB5362412366
2000015820086858,2026-04-03 14:56:39+00:00,MLB5442653210,OCTA2100,Pastilha Freio Traseira C4 Aircross Asx Outlander Cerâmica,OriginALLparts,Pastilhas de Freios,1.0,162.09,162.09,84.86,23.65,37.98,9.04,21.7,-15.139999999999993,-9.340489851317166,True,parametro_seconds_confiavel,SIM,NAO,https://produto.mercadolivre.com.br/MLB-5442653210-pastilha-freio-traseira-c4-aircross-asx-outlander-cermica-_JM,paid,gold_pro,delivered,,me2,fulfillment,Normal,0.0,20.75,0.0,0.0,22.55,21.7,84.86,21.7,23.65,37.98,9.04,3.62,2.0016588332872547,True,ml_orders_seconds_params,OCTA2100,OriginALLparts,Pastilhas de Freios,SIM,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-5442653210-pastilha-freio-traseira-c4-aircross-asx-outlander-cermica-_JM,84.86,84.86,84.86,84.86,23.65,23.65,37.98,9.04,55.53,31.880000000000003,34.258745141588,19.668085631439325,55.53,-15.139999999999993,-9.340489851317166,-9.340489851317166,84.86,23.65,37.98,9.04,-15.139999999999993,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB5442653210
2000015820079484,2026-04-03 14:55:46+00:00,MLB5933653164,,Calha De Chuva Acrilica Fumê Creta 2017 A 2021 4 Portas,,,1.0,125.93,125.93,0.0,0.0,0.0,0.0,13.72,112.21000000000001,89.10505836575877,False,sem_parametro_seconds,N/D,N/D,,paid,gold_special,delivered,,me2,xd_drop_off,Normal,0.0,21.05,0.0,0.0,13.72,13.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,ml_orders_seconds_params,,,,N/D,N/D,paid,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.21000000000001,112.21000000000001,89.10505836575877,89.10505836575877,112.21000000000001,112.21000000000001,89.10505836575877,89.10505836575877,0.0,0.0,0.0,0.0,112.21000000000001,0.0,0.0,0.0,0.0,True,SEM_MATCH,70.1,BAIXA,
2000015819861252,2026-04-03 14:38:24+00:00,MLB3862330619,141233PK,Junta Superior Cabeçote Palio Siena Brava 1.6 16v 95/00,Bastos Juntas,Juntas de Motor,1.0,123.29,123.29,56.0,19.85,18.07,5.65,13.56,10.160000000000002,8.240733230594534,True,parametro_seconds_confiavel,SIM,NAO,https://produto.mercadolivre.com.br/MLB-3862330619-junta-superior-cabecote-palio-siena-brava-16-16v-9500-_JM,paid,gold_pro,delivered,,me2,fulfillment,Expresso,0.0,17.65,0.0,0.0,17.31,13.56,56.0,13.56,19.85,18.07,5.65,-0.17,-0.1504957507082153,True,ml_orders_seconds_params,141233PK,Bastos Juntas,Juntas de Motor,SIM,NAO,ACTIVE,https://produto.mercadolivre.com.br/MLB-3862330619-junta-superior-cabecote-palio-siena-brava-16-16v-9500-_JM,56.0,56.0,56.0,56.0,19.85,19.85,18.07,5.65,53.730000000000004,33.88,43.58017681888231,27.479925379187282,53.730000000000004,10.160000000000002,8.240733230594534,8.240733230594534,56.0,19.85,18.07,5.65,10.160000000000002,0.0,0.0,0.0,0.0,True,EXACT,100.0,ALTA,MLB3862330619
